
==================================================
🚀 TRAINING GRPO CON GIUDICE QWEN-0.5B (Security Domain)
==================================================
🔄 Avvio training GRPO...
{'loss': -0.0702, 'grad_norm': 0.65625, 'learning_rate': 9.959999999999999e-07, 'num_tokens': 10307.0, 'completions/mean_length': 87.775, 'completions/min_length': 64.6, 'completions/max_length': 127.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.775, 'completions/min_terminated_length': 64.6, 'completions/max_terminated_length': 127.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.6, 'rewards/strict_format_and_content_reward/std': 0.887174105644226, 'rewards/semantic_consistency_reward/mean': 0.03999999761581421, 'rewards/semantic_consistency_reward/std': 0.08944271802902222, 'rewards/conditional_perplexity_reward/mean': 0.2033346951007843, 'rewards/conditional_perplexity_reward/std': 0.07305933460593224, 'reward': 1.843334674835205, 'reward_std': 0.9274021066725254, 'frac_reward_zero_std': 0.0, 'entropy': 1.5574040800333022, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.92460222002119, 'epoch': 0.01}
{'loss': -0.0649, 'grad_norm': 0.7109375, 'learning_rate': 6.41e-07, 'num_tokens': 761179.0, 'completions/mean_length': 97.15, 'completions/min_length': 61.2, 'completions/max_length': 152.4, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 94.30714416503906, 'completions/min_terminated_length': 61.2, 'completions/max_terminated_length': 133.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.925, 'rewards/strict_format_and_content_reward/std': 0.21213202476501464, 'rewards/semantic_consistency_reward/mean': 0.06999999880790711, 'rewards/semantic_consistency_reward/std': 0.21364442110061646, 'rewards/conditional_perplexity_reward/mean': 0.23390864133834838, 'rewards/conditional_perplexity_reward/std': 0.08670991957187653, 'reward': 2.2289086818695067, 'reward_std': 0.46600202023983, 'frac_reward_zero_std': 0.0, 'entropy': 1.4378235325217248, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 33.4042365600355, 'epoch': 0.72}
{'loss': -0.0451, 'grad_norm': 0.67578125, 'learning_rate': 6.36e-07, 'num_tokens': 771685.0, 'completions/mean_length': 92.65, 'completions/min_length': 59.0, 'completions/max_length': 150.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 89.97142944335937, 'completions/min_terminated_length': 59.0, 'completions/max_terminated_length': 135.8, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.85, 'rewards/strict_format_and_content_reward/std': 0.4242640495300293, 'rewards/semantic_consistency_reward/mean': 0.09499999433755875, 'rewards/semantic_consistency_reward/std': 0.18699237704277039, 'rewards/conditional_perplexity_reward/mean': 0.22010209858417512, 'rewards/conditional_perplexity_reward/std': 0.07199010774493217, 'reward': 2.0401020765304567, 'reward_std': 0.850169749557972, 'frac_reward_zero_std': 0.0, 'entropy': 1.4783944934606552, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.648013920010996, 'epoch': 0.73}
{'loss': -0.0895, 'grad_norm': 0.65625, 'learning_rate': 6.31e-07, 'num_tokens': 781779.0, 'completions/mean_length': 90.45, 'completions/min_length': 62.6, 'completions/max_length': 131.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.45, 'completions/min_terminated_length': 62.6, 'completions/max_terminated_length': 131.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 2.0, 'rewards/strict_format_and_content_reward/std': 0.0, 'rewards/semantic_consistency_reward/mean': 0.2899999856948853, 'rewards/semantic_consistency_reward/std': 0.47740904688835145, 'rewards/conditional_perplexity_reward/mean': 0.22315908074378968, 'rewards/conditional_perplexity_reward/std': 0.07677065879106522, 'reward': 2.5131590366363525, 'reward_std': 0.4854376792907715, 'frac_reward_zero_std': 0.0, 'entropy': 1.4980583876371383, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.788329500192777, 'epoch': 0.74}
{'loss': -0.015, 'grad_norm': 0.62109375, 'learning_rate': 6.26e-07, 'num_tokens': 792751.0, 'completions/mean_length': 101.2, 'completions/min_length': 58.6, 'completions/max_length': 151.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 99.01785888671876, 'completions/min_terminated_length': 58.6, 'completions/max_terminated_length': 147.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.02999999523162842, 'rewards/semantic_consistency_reward/std': 0.14030187129974364, 'rewards/conditional_perplexity_reward/mean': 0.2527739107608795, 'rewards/conditional_perplexity_reward/std': 0.06858659982681274, 'reward': 1.8077738642692567, 'reward_std': 1.4127561740577221, 'frac_reward_zero_std': 0.0, 'entropy': 1.491171358525753, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.836368080042305, 'epoch': 0.75}
{'loss': -0.019, 'grad_norm': 0.75, 'learning_rate': 6.21e-07, 'num_tokens': 803375.0, 'completions/mean_length': 96.4, 'completions/min_length': 56.0, 'completions/max_length': 134.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 96.4, 'completions/min_terminated_length': 56.0, 'completions/max_terminated_length': 134.2, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.65, 'rewards/strict_format_and_content_reward/std': 0.9899494528770447, 'rewards/semantic_consistency_reward/mean': 0.12499998956918716, 'rewards/semantic_consistency_reward/std': 0.32208226919174193, 'rewards/conditional_perplexity_reward/mean': 0.24687792956829072, 'rewards/conditional_perplexity_reward/std': 0.07894889563322068, 'reward': 1.771877944469452, 'reward_std': 1.9772441565990448, 'frac_reward_zero_std': 0.0, 'entropy': 1.415934719145298, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.064457719912753, 'epoch': 0.76}
{'loss': -0.0953, 'grad_norm': 0.8203125, 'learning_rate': 6.16e-07, 'num_tokens': 813500.0, 'completions/mean_length': 89.525, 'completions/min_length': 62.8, 'completions/max_length': 125.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 89.525, 'completions/min_terminated_length': 62.8, 'completions/max_terminated_length': 125.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.925, 'rewards/strict_format_and_content_reward/std': 0.21213202476501464, 'rewards/semantic_consistency_reward/mean': 0.014999999105930329, 'rewards/semantic_consistency_reward/std': 0.10014275312423707, 'rewards/conditional_perplexity_reward/mean': 0.22585495412349701, 'rewards/conditional_perplexity_reward/std': 0.08164918199181556, 'reward': 2.1658549070358277, 'reward_std': 0.30630316585302353, 'frac_reward_zero_std': 0.0, 'entropy': 1.4205946624279022, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 29.79288174007088, 'epoch': 0.77}
{'loss': -0.0511, 'grad_norm': 0.67578125, 'learning_rate': 6.11e-07, 'num_tokens': 823840.0, 'completions/mean_length': 88.2, 'completions/min_length': 55.8, 'completions/max_length': 118.6, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 88.2, 'completions/min_terminated_length': 55.8, 'completions/max_terminated_length': 118.6, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.925, 'rewards/strict_format_and_content_reward/std': 0.21213202476501464, 'rewards/semantic_consistency_reward/mean': 0.04000000059604645, 'rewards/semantic_consistency_reward/std': 0.21646775007247926, 'rewards/conditional_perplexity_reward/mean': 0.19533001780509948, 'rewards/conditional_perplexity_reward/std': 0.05861966982483864, 'reward': 2.1603300094604494, 'reward_std': 0.45174696296453476, 'frac_reward_zero_std': 0.0, 'entropy': 1.4666624933481216, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.103651660028845, 'epoch': 0.78}
{'loss': -0.1286, 'grad_norm': 0.640625, 'learning_rate': 6.06e-07, 'num_tokens': 834378.0, 'completions/mean_length': 95.35, 'completions/min_length': 60.6, 'completions/max_length': 167.2, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 92.62857208251953, 'completions/min_terminated_length': 60.6, 'completions/max_terminated_length': 152.8, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.46291003227233884, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.0674733161926269, 'rewards/semantic_consistency_reward/mean': 0.03999999761581421, 'rewards/semantic_consistency_reward/std': 0.08944271802902222, 'rewards/conditional_perplexity_reward/mean': 0.2299460679292679, 'rewards/conditional_perplexity_reward/std': 0.0848570391535759, 'reward': 1.344946026802063, 'reward_std': 1.586949498951435, 'frac_reward_zero_std': 0.0, 'entropy': 1.5284673184156419, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 38.29975311979651, 'epoch': 0.79}
{'loss': -0.0523, 'grad_norm': 0.74609375, 'learning_rate': 6.009999999999999e-07, 'num_tokens': 844679.0, 'completions/mean_length': 95.025, 'completions/min_length': 61.0, 'completions/max_length': 144.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.025, 'completions/min_terminated_length': 61.0, 'completions/max_terminated_length': 144.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.65, 'rewards/strict_format_and_content_reward/std': 0.8739430665969848, 'rewards/semantic_consistency_reward/mean': 0.07999999225139617, 'rewards/semantic_consistency_reward/std': 0.2800361454486847, 'rewards/conditional_perplexity_reward/mean': 0.24364278912544252, 'rewards/conditional_perplexity_reward/std': 0.07956745401024819, 'reward': 1.7236427664756775, 'reward_std': 1.7459670692682265, 'frac_reward_zero_std': 0.0, 'entropy': 1.4037047564983367, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.837474199943244, 'epoch': 0.8}
{'eval_loss': -0.08599650859832764, 'eval_runtime': 1336.4097, 'eval_samples_per_second': 0.075, 'eval_steps_per_second': 0.01, 'eval_num_tokens': 844679.0, 'eval_completions/mean_length': 95.9125, 'eval_completions/min_length': 59.46, 'eval_completions/max_length': 142.58, 'eval_completions/clipped_ratio': 0.01, 'eval_completions/mean_terminated_length': 94.8939288330078, 'eval_completions/min_terminated_length': 59.46, 'eval_completions/max_terminated_length': 137.82, 'eval_rewards/lazy_penalty_reward/mean': -0.025, 'eval_rewards/lazy_penalty_reward/std': 0.07071068286895751, 'eval_rewards/strict_format_and_content_reward/mean': 1.8975, 'eval_rewards/strict_format_and_content_reward/std': 0.28991376876831054, 'eval_rewards/semantic_consistency_reward/mean': 0.09199999809265137, 'eval_rewards/semantic_consistency_reward/std': 0.2264895397424698, 'eval_rewards/conditional_perplexity_reward/mean': 0.2436631888151169, 'eval_rewards/conditional_perplexity_reward/std': 0.07652223654091359, 'eval_reward': 2.2081631779670716, 'eval_reward_std': 0.5771281728148461, 'eval_frac_reward_zero_std': 0.0, 'eval_entropy': 1.4535050082206726, 'eval_clip_ratio/low_mean': 0.0, 'eval_clip_ratio/low_min': 0.0, 'eval_clip_ratio/high_mean': 0.0, 'eval_clip_ratio/high_max': 0.0, 'eval_clip_ratio/region_mean': 0.0, 'epoch': 0.8}


==================================================
🚀 TRAINING GRPO CON GIUDICE QWEN-0.5B (Security Domain)
==================================================
🔄 Avvio training GRPO...
{'loss': -0.0017, 'grad_norm': 0.71875, 'learning_rate': 5.96e-07, 'num_tokens': 854608.0, 'completions/mean_length': 85.925, 'completions/min_length': 61.0, 'completions/max_length': 129.0, 'completions/clipped_ratio': 0.025, 'completions/mean_terminated_length': 83.03571472167968, 'completions/min_terminated_length': 61.0, 'completions/max_terminated_length': 111.6, 'rewards/lazy_penalty_reward/mean': -0.625, 'rewards/lazy_penalty_reward/std': 0.9804592132568359, 'rewards/strict_format_and_content_reward/mean': 1.025, 'rewards/strict_format_and_content_reward/std': 1.5672571539878846, 'rewards/semantic_consistency_reward/mean': 0.14000000059604645, 'rewards/semantic_consistency_reward/std': 0.28226177096366883, 'rewards/conditional_perplexity_reward/mean': 0.22533006370067596, 'rewards/conditional_perplexity_reward/std': 0.07224740013480187, 'reward': 0.7653300523757934, 'reward_std': 2.756154400110245, 'frac_reward_zero_std': 0.0, 'entropy': 1.513125629723072, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.215335659869016, 'epoch': 0.81}
{'loss': -0.0976, 'grad_norm': 0.79296875, 'learning_rate': 5.909999999999999e-07, 'num_tokens': 864828.0, 'completions/mean_length': 85.4, 'completions/min_length': 53.6, 'completions/max_length': 120.4, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 85.4, 'completions/min_terminated_length': 53.6, 'completions/max_terminated_length': 120.4, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.775, 'rewards/strict_format_and_content_reward/std': 0.636396074295044, 'rewards/semantic_consistency_reward/mean': 0.20999999046325685, 'rewards/semantic_consistency_reward/std': 0.3011167049407959, 'rewards/conditional_perplexity_reward/mean': 0.2008582293987274, 'rewards/conditional_perplexity_reward/std': 0.07198533192276954, 'reward': 1.9358582496643066, 'reward_std': 1.5884365722537042, 'frac_reward_zero_std': 0.0, 'entropy': 1.5375103250145912, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 27.573278280254453, 'epoch': 0.82}
{'loss': -0.1518, 'grad_norm': 0.82421875, 'learning_rate': 5.86e-07, 'num_tokens': 874523.0, 'completions/mean_length': 81.775, 'completions/min_length': 51.2, 'completions/max_length': 121.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 81.775, 'completions/min_terminated_length': 51.2, 'completions/max_terminated_length': 121.0, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.425, 'rewards/strict_format_and_content_reward/std': 1.0504667997360229, 'rewards/semantic_consistency_reward/mean': 0.03999999463558197, 'rewards/semantic_consistency_reward/std': 0.2496817171573639, 'rewards/conditional_perplexity_reward/mean': 0.21307518482208251, 'rewards/conditional_perplexity_reward/std': 0.07982955127954483, 'reward': 1.6780751943588257, 'reward_std': 1.195951521396637, 'frac_reward_zero_std': 0.0, 'entropy': 1.4729379177093507, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 28.472856280021368, 'epoch': 0.83}
{'loss': -0.1512, 'grad_norm': 0.7578125, 'learning_rate': 5.809999999999999e-07, 'num_tokens': 884937.0, 'completions/mean_length': 90.55, 'completions/min_length': 54.4, 'completions/max_length': 148.2, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.55, 'completions/min_terminated_length': 54.4, 'completions/max_terminated_length': 148.2, 'rewards/lazy_penalty_reward/mean': -0.125, 'rewards/lazy_penalty_reward/std': 0.3535534143447876, 'rewards/strict_format_and_content_reward/mean': 1.525, 'rewards/strict_format_and_content_reward/std': 1.0606601357460022, 'rewards/semantic_consistency_reward/mean': 0.11499999612569808, 'rewards/semantic_consistency_reward/std': 0.3063326716423035, 'rewards/conditional_perplexity_reward/mean': 0.22939695715904235, 'rewards/conditional_perplexity_reward/std': 0.06817897781729698, 'reward': 1.744396948814392, 'reward_std': 1.55015754327178, 'frac_reward_zero_std': 0.0, 'entropy': 1.3760011926293374, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 32.923943780083206, 'epoch': 0.84}
{'loss': -0.066, 'grad_norm': 0.70703125, 'learning_rate': 5.76e-07, 'num_tokens': 895096.0, 'completions/mean_length': 87.375, 'completions/min_length': 60.4, 'completions/max_length': 133.8, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 87.375, 'completions/min_terminated_length': 60.4, 'completions/max_terminated_length': 133.8, 'rewards/lazy_penalty_reward/mean': -0.375, 'rewards/lazy_penalty_reward/std': 1.0606602430343628, 'rewards/strict_format_and_content_reward/mean': 1.2, 'rewards/strict_format_and_content_reward/std': 1.561782717704773, 'rewards/semantic_consistency_reward/mean': 0.009999999403953552, 'rewards/semantic_consistency_reward/std': 0.0913392424583435, 'rewards/conditional_perplexity_reward/mean': 0.22857867777347565, 'rewards/conditional_perplexity_reward/std': 0.08445294424891472, 'reward': 1.063578689098358, 'reward_std': 2.607082810252905, 'frac_reward_zero_std': 0.0, 'entropy': 1.5355961367487907, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 30.81901964014396, 'epoch': 0.85}
{'loss': 0.0153, 'grad_norm': 0.609375, 'learning_rate': 5.709999999999999e-07, 'num_tokens': 905633.0, 'completions/mean_length': 98.025, 'completions/min_length': 63.2, 'completions/max_length': 157.4, 'completions/clipped_ratio': 0.05, 'completions/mean_terminated_length': 92.3250015258789, 'completions/min_terminated_length': 63.2, 'completions/max_terminated_length': 117.4, 'rewards/lazy_penalty_reward/mean': 0.0, 'rewards/lazy_penalty_reward/std': 0.0, 'rewards/strict_format_and_content_reward/mean': 1.575, 'rewards/strict_format_and_content_reward/std': 1.0120996832847595, 'rewards/semantic_consistency_reward/mean': 0.09999999403953552, 'rewards/semantic_consistency_reward/std': 0.2870002031326294, 'rewards/conditional_perplexity_reward/mean': 0.22846838235855102, 'rewards/conditional_perplexity_reward/std': 0.07140840664505958, 'reward': 1.903468370437622, 'reward_std': 1.1365878582000732, 'frac_reward_zero_std': 0.0, 'entropy': 1.5832575306296348, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 34.649924560124056, 'epoch': 0.86}
{'loss': -0.021, 'grad_norm': 0.82421875, 'learning_rate': 5.66e-07, 'num_tokens': 916061.0, 'completions/mean_length': 94.1, 'completions/min_length': 58.2, 'completions/max_length': 137.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.1, 'completions/min_terminated_length': 58.2, 'completions/max_terminated_length': 137.0, 'rewards/lazy_penalty_reward/mean': -0.25, 'rewards/lazy_penalty_reward/std': 0.7071068286895752, 'rewards/strict_format_and_content_reward/mean': 1.325, 'rewards/strict_format_and_content_reward/std': 1.2516853094100953, 'rewards/semantic_consistency_reward/mean': 0.0949999988079071, 'rewards/semantic_consistency_reward/std': 0.19975341558456422, 'rewards/conditional_perplexity_reward/mean': 0.23448412120342255, 'rewards/conditional_perplexity_reward/std': 0.06957627981901168, 'reward': 1.4044841051101684, 'reward_std': 2.0410064205527307, 'frac_reward_zero_std': 0.0, 'entropy': 1.5180933505296708, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 31.07707545994781, 'epoch': 0.87}
