Step: 1 - {'loss': 0.0332, 'grad_norm': 1.030318021774292, 'learning_rate': 5e-05, 'num_tokens': 2108.0, 'completions/mean_length': 79.0, 'completions/min_length': 74.0, 'completions/max_length': 84.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 79.0, 'completions/min_terminated_length': 74.0, 'completions/max_terminated_length': 84.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 7.5, 'rewards/reward_accuracy_strict_fn/std': 9.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.5501444339752197, 'rewards/reward_semantic_fn/std': 1.6113839149475098, 'reward': 13.80014419555664, 'reward_std': 8.191094398498535, 'frac_reward_zero_std': 0.0, 'kl': 0.0, 'entropy': 1.8241576850414276, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.634359300049255, 'epoch': 0.0005733944954128441}
Step: 108 - {'loss': -0.2008, 'grad_norm': 0.6195186376571655, 'learning_rate': 3.471428571428571e-05, 'num_tokens': 254093.0, 'completions/mean_length': 140.75, 'completions/min_length': 91.0, 'completions/max_length': 173.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 140.75, 'completions/min_terminated_length': 91.0, 'completions/max_terminated_length': 173.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.82144832611084, 'rewards/reward_semantic_fn/std': 0.20831917226314545, 'reward': 17.321449279785156, 'reward_std': 0.20831868052482605, 'frac_reward_zero_std': 0.0, 'kl': 0.009277435950934887, 'entropy': 2.3397912681102753, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 8.595927699963795, 'epoch': 0.06192660550458716}
Step: 109 - {'loss': -0.01, 'grad_norm': 0.850806474685669, 'learning_rate': 3.4571428571428574e-05, 'num_tokens': 256271.0, 'completions/mean_length': 90.5, 'completions/min_length': 73.0, 'completions/max_length': 111.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 90.5, 'completions/min_terminated_length': 73.0, 'completions/max_terminated_length': 111.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.920945644378662, 'rewards/reward_semantic_fn/std': 0.6131954193115234, 'reward': 17.420944213867188, 'reward_std': 0.6131951212882996, 'frac_reward_zero_std': 0.0, 'kl': 0.007325668470002711, 'entropy': 1.6026841402053833, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.999520399986068, 'epoch': 0.0625}
Step: 110 - {'loss': -0.1856, 'grad_norm': 0.6699649691581726, 'learning_rate': 3.442857142857143e-05, 'num_tokens': 258493.0, 'completions/mean_length': 118.5, 'completions/min_length': 78.0, 'completions/max_length': 191.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 118.5, 'completions/min_terminated_length': 78.0, 'completions/max_terminated_length': 191.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.448655843734741, 'rewards/reward_semantic_fn/std': 0.1650000661611557, 'reward': 16.44865608215332, 'reward_std': 5.213722229003906, 'frac_reward_zero_std': 0.0, 'kl': 0.028399207396432757, 'entropy': 1.4387064278125763, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 9.140188899997156, 'epoch': 0.06307339449541284}
Step: 111 - {'loss': 0.1931, 'grad_norm': 0.9192260503768921, 'learning_rate': 3.428571428571429e-05, 'num_tokens': 260640.0, 'completions/mean_length': 95.75, 'completions/min_length': 69.0, 'completions/max_length': 117.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 95.75, 'completions/min_terminated_length': 69.0, 'completions/max_terminated_length': 117.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 6.5, 'rewards/reward_accuracy_strict_fn/std': 6.350852966308594, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.4789934158325195, 'rewards/reward_semantic_fn/std': 0.24253852665424347, 'reward': 14.47899341583252, 'reward_std': 6.2271623611450195, 'frac_reward_zero_std': 0.0, 'kl': 0.012580413487739861, 'entropy': 1.7606688141822815, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 6.30646330001764, 'epoch': 0.06364678899082568}
Step: 112 - {'loss': 0.0067, 'grad_norm': 0.6415837407112122, 'learning_rate': 3.4142857142857145e-05, 'num_tokens': 263166.0, 'completions/mean_length': 178.5, 'completions/min_length': 104.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 107.0, 'completions/min_terminated_length': 104.0, 'completions/max_terminated_length': 110.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': -2.5, 'rewards/reward_accuracy_strict_fn/std': 4.041451930999756, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.7301738262176514, 'rewards/reward_semantic_fn/std': 0.1762208491563797, 'reward': 5.7301740646362305, 'reward_std': 3.947460174560547, 'frac_reward_zero_std': 0.0, 'kl': 0.011858866782858968, 'entropy': 2.7036133110523224, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.996327800035942, 'epoch': 0.06422018348623854}
Step: 113 - {'loss': 0.0607, 'grad_norm': 0.6626518368721008, 'learning_rate': 3.4000000000000007e-05, 'num_tokens': 265674.0, 'completions/mean_length': 174.0, 'completions/min_length': 77.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 148.6666717529297, 'completions/min_terminated_length': 77.0, 'completions/max_terminated_length': 230.0, 'rewards/reward_strict_format_fn/mean': 0.75, 'rewards/reward_strict_format_fn/std': 4.5, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 0.5868673324584961, 'rewards/reward_semantic_fn/std': 2.1140739917755127, 'reward': 6.086867332458496, 'reward_std': 10.97402286529541, 'frac_reward_zero_std': 0.0, 'kl': 0.03669820312643424, 'entropy': 4.8126121163368225, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.830714500014437, 'epoch': 0.06479357798165138}
Step: 114 - {'loss': -0.1141, 'grad_norm': 0.9436589479446411, 'learning_rate': 3.385714285714286e-05, 'num_tokens': 267955.0, 'completions/mean_length': 94.25, 'completions/min_length': 77.0, 'completions/max_length': 110.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 94.25, 'completions/min_terminated_length': 77.0, 'completions/max_terminated_length': 110.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': -2.5, 'rewards/reward_accuracy_strict_fn/std': 4.041451930999756, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 2.919671058654785, 'rewards/reward_semantic_fn/std': 0.6384130120277405, 'reward': 4.169671058654785, 'reward_std': 3.455763101577759, 'frac_reward_zero_std': 0.0, 'kl': 0.019083205377683043, 'entropy': 1.8931812345981598, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.926540799991926, 'epoch': 0.06536697247706422}
Step: 115 - {'loss': 0.2012, 'grad_norm': 0.6374926567077637, 'learning_rate': 3.3714285714285716e-05, 'num_tokens': 270412.0, 'completions/mean_length': 162.25, 'completions/min_length': 80.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 133.0, 'completions/min_terminated_length': 80.0, 'completions/max_terminated_length': 191.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.7368288040161133, 'rewards/reward_semantic_fn/std': 0.2614864706993103, 'reward': 9.23682975769043, 'reward_std': 0.26148632168769836, 'frac_reward_zero_std': 0.0, 'kl': 0.00617355783469975, 'entropy': 2.0291065871715546, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.670909899985418, 'epoch': 0.06594036697247706}
Step: 116 - {'loss': -0.0039, 'grad_norm': 0.7631149888038635, 'learning_rate': 3.357142857142857e-05, 'num_tokens': 272648.0, 'completions/mean_length': 97.0, 'completions/min_length': 75.0, 'completions/max_length': 110.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 97.0, 'completions/min_terminated_length': 75.0, 'completions/max_terminated_length': 110.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.8675694465637207, 'rewards/reward_semantic_fn/std': 0.3113918900489807, 'reward': 17.617568969726562, 'reward_std': 5.376590251922607, 'frac_reward_zero_std': 0.0, 'kl': 0.009633159846998751, 'entropy': 1.7416542172431946, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 5.894412799971178, 'epoch': 0.06651376146788991}
Step: 117 - {'loss': -0.1196, 'grad_norm': 0.4952503442764282, 'learning_rate': 3.342857142857143e-05, 'num_tokens': 275294.0, 'completions/mean_length': 185.5, 'completions/min_length': 114.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 121.0, 'completions/min_terminated_length': 114.0, 'completions/max_terminated_length': 128.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.3292951583862305, 'rewards/reward_semantic_fn/std': 0.941534698009491, 'reward': 16.079294204711914, 'reward_std': 2.4072964191436768, 'frac_reward_zero_std': 0.0, 'kl': 0.011903535923920572, 'entropy': 2.358718514442444, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.092249500012258, 'epoch': 0.06708715596330275}
Step: 118 - {'loss': -0.0568, 'grad_norm': 0.764329195022583, 'learning_rate': 3.3285714285714286e-05, 'num_tokens': 277495.0, 'completions/mean_length': 108.25, 'completions/min_length': 87.0, 'completions/max_length': 128.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 108.25, 'completions/min_terminated_length': 87.0, 'completions/max_terminated_length': 128.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 4.75, 'rewards/reward_accuracy_strict_fn/std': 8.845903396606445, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5518956184387207, 'rewards/reward_semantic_fn/std': 0.10950072109699249, 'reward': 12.801896095275879, 'reward_std': 8.880359649658203, 'frac_reward_zero_std': 0.0, 'kl': 0.007419036468490958, 'entropy': 2.3035978078842163, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 6.807681699981913, 'epoch': 0.0676605504587156}
Step: 119 - {'loss': -0.0518, 'grad_norm': 0.6909924745559692, 'learning_rate': 3.314285714285714e-05, 'num_tokens': 279813.0, 'completions/mean_length': 132.5, 'completions/min_length': 71.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 93.33333587646484, 'completions/min_terminated_length': 71.0, 'completions/max_terminated_length': 117.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 7.5, 'rewards/reward_accuracy_strict_fn/std': 9.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5155482292175293, 'rewards/reward_semantic_fn/std': 0.2170058935880661, 'reward': 15.515548706054688, 'reward_std': 9.149003028869629, 'frac_reward_zero_std': 0.0, 'kl': 0.01075835118535906, 'entropy': 2.9907033443450928, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 12.113907600025414, 'epoch': 0.06823394495412843}
Step: 120 - {'loss': 0.2156, 'grad_norm': 0.5790292620658875, 'learning_rate': 3.3e-05, 'num_tokens': 282312.0, 'completions/mean_length': 157.75, 'completions/min_length': 104.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 127.0, 'completions/min_terminated_length': 104.0, 'completions/max_terminated_length': 142.0, 'rewards/reward_strict_format_fn/mean': 3.0, 'rewards/reward_strict_format_fn/std': 1.7320507764816284, 'rewards/reward_accuracy_strict_fn/mean': 3.75, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.162722110748291, 'rewards/reward_semantic_fn/std': 0.8187466859817505, 'reward': 9.912721633911133, 'reward_std': 7.180314540863037, 'frac_reward_zero_std': 0.0, 'kl': 0.008868053322657943, 'entropy': 3.1436840295791626, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.813014500017744, 'epoch': 0.06880733944954129}
Step: 121 - {'loss': 0.4903, 'grad_norm': 0.8180685043334961, 'learning_rate': 3.285714285714286e-05, 'num_tokens': 284716.0, 'completions/mean_length': 126.0, 'completions/min_length': 79.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 84.66667175292969, 'completions/min_terminated_length': 79.0, 'completions/max_terminated_length': 89.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.4196271896362305, 'rewards/reward_semantic_fn/std': 0.9483414888381958, 'reward': 16.919628143310547, 'reward_std': 0.9483415484428406, 'frac_reward_zero_std': 0.0, 'kl': 0.0074208813603036106, 'entropy': 2.03040412068367, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.83529719998478, 'epoch': 0.06938073394495413}
Step: 122 - {'loss': 0.42, 'grad_norm': 0.7540053725242615, 'learning_rate': 3.271428571428571e-05, 'num_tokens': 287017.0, 'completions/mean_length': 136.25, 'completions/min_length': 89.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 98.33333587646484, 'completions/min_terminated_length': 89.0, 'completions/max_terminated_length': 109.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.656137704849243, 'rewards/reward_semantic_fn/std': 0.3784078359603882, 'reward': 17.406137466430664, 'reward_std': 5.474191665649414, 'frac_reward_zero_std': 0.0, 'kl': 0.009775730315595865, 'entropy': 2.706125885248184, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.632129399979021, 'epoch': 0.06995412844036697}
Step: 123 - {'loss': 0.0206, 'grad_norm': 0.5611353516578674, 'learning_rate': 3.257142857142857e-05, 'num_tokens': 289507.0, 'completions/mean_length': 178.5, 'completions/min_length': 123.0, 'completions/max_length': 212.0, 'completions/clipped_ratio': 0.0, 'completions/mean_terminated_length': 178.5, 'completions/min_terminated_length': 123.0, 'completions/max_terminated_length': 212.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 1.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.5159685611724854, 'rewards/reward_semantic_fn/std': 0.3662838339805603, 'reward': 9.015968322753906, 'reward_std': 0.36628398299217224, 'frac_reward_zero_std': 0.0, 'kl': 0.010494185378775, 'entropy': 1.8889620900154114, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 10.126607899990631, 'epoch': 0.07052752293577981}
Step: 124 - {'loss': 0.0467, 'grad_norm': 0.5685446262359619, 'learning_rate': 3.242857142857143e-05, 'num_tokens': 291994.0, 'completions/mean_length': 182.75, 'completions/min_length': 87.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.25, 'completions/mean_terminated_length': 160.33334350585938, 'completions/min_terminated_length': 87.0, 'completions/max_terminated_length': 220.0, 'rewards/reward_strict_format_fn/mean': 4.5, 'rewards/reward_strict_format_fn/std': 0.0, 'rewards/reward_accuracy_strict_fn/mean': 9.0, 'rewards/reward_accuracy_strict_fn/std': 0.0, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.6279304027557373, 'rewards/reward_semantic_fn/std': 0.1949305385351181, 'reward': 17.127931594848633, 'reward_std': 0.19493094086647034, 'frac_reward_zero_std': 0.0, 'kl': 0.008254124433733523, 'entropy': 2.670209676027298, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.801760199974524, 'epoch': 0.07110091743119266}
Step: 125 - {'loss': 0.287, 'grad_norm': 0.6272740960121155, 'learning_rate': 3.228571428571428e-05, 'num_tokens': 294544.0, 'completions/mean_length': 181.5, 'completions/min_length': 83.0, 'completions/max_length': 250.0, 'completions/clipped_ratio': 0.5, 'completions/mean_terminated_length': 113.0, 'completions/min_terminated_length': 83.0, 'completions/max_terminated_length': 143.0, 'rewards/reward_strict_format_fn/mean': 3.75, 'rewards/reward_strict_format_fn/std': 1.5, 'rewards/reward_accuracy_strict_fn/mean': 9.25, 'rewards/reward_accuracy_strict_fn/std': 5.5, 'rewards/reward_diversity_fn/mean': 0.0, 'rewards/reward_diversity_fn/std': 0.0, 'rewards/reward_semantic_fn/mean': 3.257781505584717, 'rewards/reward_semantic_fn/std': 0.8887391686439514, 'reward': 16.257781982421875, 'reward_std': 5.454482555389404, 'frac_reward_zero_std': 0.0, 'kl': 0.009036033530719578, 'entropy': 3.216216951608658, 'clip_ratio/low_mean': 0.0, 'clip_ratio/low_min': 0.0, 'clip_ratio/high_mean': 0.0, 'clip_ratio/high_max': 0.0, 'clip_ratio/region_mean': 0.0, 'step_time': 11.907725600030972, 'epoch': 0.0716743119266055}
